m239;湘;湘;湘;湘;湘;湘;湘;湘;湘;湘;湘;湘;湘;湘;湘;Хунань;湘;湘;湘;湘;湘;湘
m240;粤;粤;粤;粤;粤;粤;粤;粤;粤;粤;粤;粤;粤;粤;粤;Гуандун;粤;粤;粤;粤;粤;粤
m241;豫;豫;豫;豫;豫;豫;豫;豫;豫;豫;豫;豫;豫;豫;豫;Хэнань;豫;豫;豫;豫;豫;豫
m242;贵;贵;贵;贵;贵;贵;贵;贵;贵;贵;贵;贵;贵;贵;贵;Гуйчжоу;贵;贵;贵;贵;贵;贵
m243;赣;赣;赣;赣;赣;赣;赣;赣;赣;赣;赣;赣;赣;赣;赣;Цзянси;赣;赣;赣;赣;赣;赣
m244;辽;辽;辽;辽;辽;辽;辽;辽;辽;辽;辽;辽;辽;辽;辽;Ляонин;辽;辽;辽;辽;辽;辽
m245;鲁;鲁;鲁;鲁;鲁;鲁;鲁;鲁;鲁;鲁;鲁;鲁;鲁;鲁;鲁;Шаньдун;鲁;鲁;鲁;鲁;鲁;鲁
m246;黑;黑;黑;黑;黑;黑;黑;黑;黑;黑;黑;黑;黑;黑;黑;Хэйлунцзян;黑;黑;黑;黑;黑;黑
m247;新;新;新;新;新;新;新;新;新;新;新;新;新;新;新;Синьцзян ;新;新;新;新;新;新
m248;苏;苏;苏;苏;苏;苏;苏;苏;苏;苏;苏;苏;苏;苏;苏;Сучжоу;苏;苏;苏;苏;苏;苏
m249;藏;藏;藏;藏;藏;藏;藏;藏;藏;藏;藏;藏;藏;藏;藏;Тибет;藏;藏;藏;藏;藏;藏
m250;闽;闽;闽;闽;闽;闽;闽;闽;闽;闽;闽;闽;闽;闽;闽;Фуцзянь;闽;闽;闽;闽;闽;闽
m251;晋;晋;晋;晋;晋;晋;晋;晋;晋;晋;晋;晋;晋;晋;晋;Шаньси;晋;晋;晋;晋;晋;晋
m252;琼;琼;琼;琼;琼;琼;琼;琼;琼;琼;琼;琼;琼;琼;琼;Хайнань;琼;琼;琼;琼;琼;琼
m253;冀;冀;冀;冀;冀;冀;冀;冀;冀;冀;冀;冀;冀;冀;冀;Хэбэй;冀;冀;冀;冀;冀;冀
m254;吉;吉;吉;吉;吉;吉;吉;吉;吉;吉;吉;吉;吉;吉;吉;Цзилинь ;吉;吉;吉;吉;吉;吉
m255;桂;桂;桂;桂;桂;桂;桂;桂;桂;桂;桂;桂;桂;桂;桂;Гуанси;桂;桂;桂;桂;桂;桂
m256;甘;甘;甘;甘;甘;甘;甘;甘;甘;甘;甘;甘;甘;甘;甘;Ганьсу;甘;甘;甘;甘;甘;甘
m257;皖;皖;皖;皖;皖;皖;皖;皖;皖;皖;皖;皖;皖;皖;皖;Аньхой;皖;皖;皖;皖;皖;皖
m258;蒙;蒙;蒙;蒙;蒙;蒙;蒙;蒙;蒙;蒙;蒙;蒙;蒙;蒙;蒙;Монголия;蒙;蒙;蒙;蒙;蒙;蒙
m259;鄂;鄂;鄂;鄂;鄂;鄂;鄂;鄂;鄂;鄂;鄂;鄂;鄂;鄂;鄂;Хубэй;鄂;鄂;鄂;鄂;鄂;鄂
m260;陕;陕;陕;陕;陕;陕;陕;陕;陕;陕;陕;陕;陕;陕;陕;Шэньси;陕;陕;陕;陕;陕;陕
m261;青;青;青;青;青;青;青;青;青;青;青;青;青;青;青;Цинхай;青;青;青;青;青;青
m262;云;云;云;云;云;云;云;云;云;云;云;云;云;云;云;Юньнань;云;云;云;云;云;云
m263;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A
m264;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B
m265;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C
m266;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D;D
m267;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E
m268;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F;F
m269;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G;G
m270;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H;H
m271;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I;I
m272;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J
m273;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K
m274;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L
m275;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M;M
m276;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
m277;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O
m278;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P
m279;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q
m280;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
m281;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S;S
m282;T;T;T;T;T;T;T;T;T;T;T;T;T;T;T;T;T;T;T;T;T;T
m283;U;U;U;U;U;U;U;U;U;U;U;U;U;U;U;U;U;U;U;U;U;U
m284;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V;V
m285;W;W;W;W;W;W;W;W;W;W;W;W;W;W;W;W;W;W;W;W;W;W
m286;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
m287;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y
m288;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z
m289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
m290;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
m291;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
m292;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
m293;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
m294;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
m295;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
m296;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
m297;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
m298;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
m299;格式化失败！;格式化失敗！;pdf失败!;범죄수사 드라마 csi 실패!;Formatting failed!;Proposer un échec!;Proposer un échec!;Proposer un échec!;Proposer un échec!;Proposer un échec!;Proposer un échec!;Proposer un échec!;Proposer un échec!;Proposer un échec!;Proposer un échec!;Форматирование не удалось!;Proposer un échec!;Proposer un échec!;Proposer un échec!;Proposer un échec!;Proposer un échec!;Proposer un échec!
m300;文件被锁;文件被鎖;ファイルがロックされて;문서 잠 겨;The file is locked;Documents ont été enfermés;The file is locked;The file is locked;The file is locked;The file is locked;The file is locked;The file is locked;The file is locked;The file is locked;The file is locked;Файл заблокирован;The file is locked;The file is locked;The file is locked;The file is locked;The file is locked;The file is locked
m301;+3;+3;+3;+3;+3;+3;+3;+3;+3;+3;+3;+3;+3;+3;+3;+3;+3;+3;+3;+3;+3;+3
m302;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3
m303;车道偏移;車道偏移;車道がずれている;차도 위치;Lane deviation;Lane deviation;Lane deviation;Lane deviation;Lane deviation;Lane deviation;Lane deviation;Lane deviation;Lane deviation;Lane deviation;Lane deviation;Отклонение маршрута;Lane deviation;Lane deviation;Lane deviation;Lane deviation;Lane deviation;Lane deviation
m304;前照灯提醒;前照燈提醒;前照燈;전조등 알림;Headlight warning;Headlight warning;Headlight warning;Headlight warning;Headlight warning;Headlight warning;Headlight warning;Headlight warning;Headlight warning;Headlight warning;Headlight warning;Предупреждение фарами;Headlight warning;Headlight warning;Headlight warning;Headlight warning;Headlight warning;Headlight warning;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
m305;10秒后关机;10秒后關機;10秒後に電源を切る;10초 후 꺼져;Shutdown after 10 seconds;Shutdown after 10 seconds;Shutdown after 10 seconds;Shutdown after 10 seconds;Shutdown after 10 seconds;Shutdown after 10 seconds;Shutdown after 10 seconds;Shutdown after 10 seconds;Shutdown after 10 seconds;Shutdown after 10 seconds;Shutdown after 10 seconds;Отключение через 10 секунд;Shutdown after 10 seconds;Shutdown after 10 seconds;Shutdown after 10 seconds;Shutdown after 10 seconds;Shutdown after 10 seconds;Shutdown after 10 seconds;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
m306;请移动到地平线;請移動到地平線;地平線に移動する;이동 지평선;Move to the Horizon;Move to the Horizon;Move to the Horizon;Move to the Horizon;Move to the Horizon;Move to the Horizon;Move to the Horizon;Move to the Horizon;Move to the Horizon;Move to the Horizon;Move to the Horizon;Перемещение к горизонту;Move to the Horizon;Move to the Horizon;Move to the Horizon;Move to the Horizon;Move to the Horizon;Move to the Horizon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
m307;请移动到车头线;請移動到車頭線;ノーズ線に移動する;이동 기관차 라인;Move to the Car's Nose;Move to the Car's Nose;Move to the Car's Nose;Move to the Car's Nose;Move to the Car's Nose;Move to the Car's Nose;Move to the Car's Nose;Move to the Car's Nose;Move to the Car's Nose;Move to the Car's Nose;Move to the Car's Nose;Перемещение к капоту ;Move to the Car's Nose;Move to the Car's Nose;Move to the Car's Nose;Move to the Car's Nose;Move to the Car's Nose;Move to the Car's Nose;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
m308;русский;русский;русский;русский;русский;русский;русский;русский;русский;русский;русский;русский;русский;русский;русский;русский;русский;русский;русский;русский;русский;русский;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
m309; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
m310;按OK键退出;按OK鍵退出;OKボタンを押して終了する;按OK键退出;Press OK to exit.;OK, touche à la sortie;按OK键退出;按OK键退出;按OK键退出;按OK键退出;按OK键退出;按OK键退出;按OK键退出;按OK键退出;按OK键退出;按OK键退出;按OK键退出;按OK键退出;按OK键退出;按OK键退出;按OK键退出;按OK键退出;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
m311;影像旋转;荧幕旋轉;スクリーンの回転;影像旋转;Screen rotation;La rotation de l'écran;影像旋转;影像旋转;影像旋转;影像旋转;影像旋转;影像旋转;影像旋转;影像旋转;影像旋转;影像旋转;影像旋转;影像旋转;影像旋转;影像旋转;影像旋转;影像旋转;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
m312;格式化成功;格式化成功;フォーマットに成功する;格式化成功;Formatting success;Formatage;格式化成功;格式化成功;格式化成功;格式化成功;格式化成功;格式化成功;格式化成功;格式化成功;格式化成功;格式化成功;格式化成功;格式化成功;格式化成功;格式化成功;格式化成功;格式化成功;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
